36,339,5
36,748,4
36,307,4
36,883,5
36,319,2
36,882,5
36,682,1
36,885,5
36,269,3
36,268,2
36,310,4
36,358,5
36,289,2
36,333,4
36,875,3
36,288,4
36,873,3
36,1026,5
36,878,5
36,261,5
36,339,5
36,748,4
36,307,4
36,883,5
36,319,2
36,882,5
36,682,1
36,885,5
36,269,3
36,268,2
36,310,4
36,358,5
36,289,2
36,333,4
36,875,3
36,288,4
36,873,3
36,1026,5
36,878,5
36,261,5
36,339,5
36,748,4
36,307,4
36,883,5
36,319,2
36,882,5
36,682,1
36,885,5
36,269,3
36,268,2
36,310,4
36,358,5
36,289,2
36,333,4
36,875,3
36,288,4
36,873,3
36,1026,5
36,878,5
36,261,5
52,280,3
52,250,3
52,95,4
52,1086,4
52,1009,5
52,748,4
52,498,5
52,405,4
52,257,3
52,116,4
52,657,5
52,287,5
52,531,5
52,15,5
52,845,5
52,427,5
52,235,2
52,93,4
52,275,4
52,742,4
52,475,4
52,864,3
52,471,4
52,22,5
52,121,4
52,117,4
52,204,4
52,588,4
52,237,4
52,13,5
52,151,5
52,815,4
52,111,4
52,19,5
52,1011,4
52,762,3
52,126,5
52,285,5
52,258,5
52,527,5
52,463,5
52,473,4
52,741,4
52,318,5
52,25,5
52,107,4
52,919,5
52,100,4
52,302,4
52,1085,4
52,333,4
52,282,4
52,277,5
52,191,5
52,7,5
52,288,3
52,280,3
52,250,3
52,95,4
52,1086,4
52,1009,5
52,748,4
52,498,5
52,405,4
52,257,3
52,116,4
52,657,5
52,287,5
52,531,5
52,15,5
52,845,5
52,427,5
52,235,2
52,93,4
52,275,4
52,742,4
52,475,4
52,864,3
52,471,4
52,22,5
52,121,4
52,117,4
52,204,4
52,588,4
52,237,4
52,13,5
52,151,5
52,815,4
52,111,4
52,19,5
52,1011,4
52,762,3
52,126,5
52,285,5
52,258,5
52,527,5
52,463,5
52,473,4
52,741,4
52,318,5
52,25,5
52,107,4
52,919,5
52,100,4
52,302,4
52,1085,4
52,333,4
52,282,4
52,277,5
52,191,5
52,7,5
52,288,3
52,280,3
52,250,3
52,95,4
52,1086,4
52,1009,5
52,748,4
52,498,5
52,405,4
52,257,3
52,116,4
52,657,5
52,287,5
52,531,5
52,15,5
52,845,5
52,427,5
52,235,2
52,93,4
52,275,4
52,742,4
52,475,4
52,864,3
52,471,4
52,22,5
52,121,4
52,117,4
52,204,4
52,588,4
52,237,4
52,13,5
52,151,5
52,815,4
52,111,4
52,19,5
52,1011,4
52,762,3
52,126,5
52,285,5
52,258,5
52,527,5
52,463,5
52,473,4
52,741,4
52,318,5
52,25,5
52,107,4
52,919,5
52,100,4
52,302,4
52,1085,4
52,333,4
52,282,4
52,277,5
52,191,5
52,7,5
52,288,3
206,302,5
206,323,1
206,900,1
206,1394,1
206,245,1
206,903,2
206,362,1
206,333,4
206,288,5
206,1127,4
206,896,4
206,904,1
206,258,4
206,873,3
206,889,2
206,1430,1
206,750,3
206,678,1
206,294,2
206,260,3
206,882,1
206,314,1
206,990,1
206,895,5
206,315,5
206,1313,1
206,891,2
206,690,2
206,309,2
206,313,5
206,340,3
206,361,1
206,269,4
206,308,2
206,748,4
206,262,1
206,1434,1
206,691,1
206,1022,1
206,359,1
206,1024,1
206,749,2
206,683,1
206,1431,1
206,1395,1
206,300,1
206,1062,3
206,343,1
206,346,5
206,337,2
206,1176,1
206,1432,1
206,360,1
206,272,5
206,310,5
206,682,3
206,332,3
206,1429,1
206,242,3
206,1175,1
206,1433,1
206,1233,1
206,326,1
206,336,1
206,302,5
206,323,1
206,900,1
206,1394,1
206,245,1
206,903,2
206,362,1
206,333,4
206,288,5
206,1127,4
206,896,4
206,904,1
206,258,4
206,873,3
206,889,2
206,1430,1
206,750,3
206,678,1
206,294,2
206,260,3
206,882,1
206,314,1
206,990,1
206,895,5
206,315,5
206,1313,1
206,891,2
206,690,2
206,309,2
206,313,5
206,340,3
206,361,1
206,269,4
206,308,2
206,748,4
206,262,1
206,1434,1
206,691,1
206,1022,1
206,359,1
206,1024,1
206,749,2
206,683,1
206,1431,1
206,1395,1
206,300,1
206,1062,3
206,343,1
206,346,5
206,337,2
206,1176,1
206,1432,1
206,360,1
206,272,5
206,310,5
206,682,3
206,332,3
206,1429,1
206,242,3
206,1175,1
206,1433,1
206,1233,1
206,326,1
206,336,1
206,302,5
206,323,1
206,900,1
206,1394,1
206,245,1
206,903,2
206,362,1
206,333,4
206,288,5
206,1127,4
206,896,4
206,904,1
206,258,4
206,873,3
206,889,2
206,1430,1
206,750,3
206,678,1
206,294,2
206,260,3
206,882,1
206,314,1
206,990,1
206,895,5
206,315,5
206,1313,1
206,891,2
206,690,2
206,309,2
206,313,5
206,340,3
206,361,1
206,269,4
206,308,2
206,748,4
206,262,1
206,1434,1
206,691,1
206,1022,1
206,359,1
206,1024,1
206,749,2
206,683,1
206,1431,1
206,1395,1
206,300,1
206,1062,3
206,343,1
206,346,5
206,337,2
206,1176,1
206,1432,1
206,360,1
206,272,5
206,310,5
206,682,3
206,332,3
206,1429,1
206,242,3
206,1175,1
206,1433,1
206,1233,1
206,326,1
206,336,1
223,274,4
223,328,3
223,11,3
223,1150,2
223,423,3
223,763,3
223,908,1
223,8,2
223,977,2
223,411,1
223,596,3
223,969,5
223,318,4
223,322,4
223,258,1
223,237,5
223,470,4
223,845,4
223,323,2
223,1,4
223,216,5
223,298,5
223,249,2
223,69,5
223,248,1
223,255,4
223,717,1
223,369,1
223,120,2
223,276,4
223,1300,1
223,1014,4
223,118,2
223,225,3
223,321,1
223,25,1
223,286,1
223,22,5
223,742,3
223,282,4
223,756,3
223,252,1
223,143,4
223,111,4
223,409,3
223,597,4
223,294,4
223,846,2
223,826,1
223,975,1
223,300,3
223,1197,3
223,332,4
223,620,2
223,929,3
223,295,3
223,476,3
223,1291,3
223,1009,1
223,95,5
223,866,4
223,974,2
223,930,2
223,591,3
223,749,4
223,924,1
223,682,4
223,926,4
223,993,4
223,125,3
223,864,3
223,333,4
223,284,2
223,257,4
223,1016,5
223,1051,3
223,619,2
223,185,2
223,243,3
223,535,3
223,117,5
223,1088,4
223,309,4
223,820,4
223,339,4
223,984,3
223,259,3
223,71,5
223,313,5
223,1284,1
223,1052,1
223,329,2
223,405,1
223,873,3
223,155,5
223,288,3
223,289,1
223,477,3
223,1234,3
223,278,4
223,819,3
223,28,4
223,173,5
223,121,3
223,546,5
223,274,4
223,328,3
223,11,3
223,1150,2
223,423,3
223,763,3
223,908,1
223,8,2
223,977,2
223,411,1
223,596,3
223,969,5
223,318,4
223,322,4
223,258,1
223,237,5
223,470,4
223,845,4
223,323,2
223,1,4
223,216,5
223,298,5
223,249,2
223,69,5
223,248,1
223,255,4
223,717,1
223,369,1
223,120,2
223,276,4
223,1300,1
223,1014,4
223,118,2
223,225,3
223,321,1
223,25,1
223,286,1
223,22,5
223,742,3
223,282,4
223,756,3
223,252,1
223,143,4
223,111,4
223,409,3
223,597,4
223,294,4
223,846,2
223,826,1
223,975,1
223,300,3
223,1197,3
223,332,4
223,620,2
223,929,3
223,295,3
223,476,3
223,1291,3
223,1009,1
223,95,5
223,866,4
223,974,2
223,930,2
223,591,3
223,749,4
223,924,1
223,682,4
223,926,4
223,993,4
223,125,3
223,864,3
223,333,4
223,284,2
223,257,4
223,1016,5
223,1051,3
223,619,2
223,185,2
223,243,3
223,535,3
223,117,5
223,1088,4
223,309,4
223,820,4
223,339,4
223,984,3
223,259,3
223,71,5
223,313,5
223,1284,1
223,1052,1
223,329,2
223,405,1
223,873,3
223,155,5
223,288,3
223,289,1
223,477,3
223,1234,3
223,278,4
223,819,3
223,28,4
223,173,5
223,121,3
223,546,5
223,274,4
223,328,3
223,11,3
223,1150,2
223,423,3
223,763,3
223,908,1
223,8,2
223,977,2
223,411,1
223,596,3
223,969,5
223,318,4
223,322,4
223,258,1
223,237,5
223,470,4
223,845,4
223,323,2
223,1,4
223,216,5
223,298,5
223,249,2
223,69,5
223,248,1
223,255,4
223,717,1
223,369,1
223,120,2
223,276,4
223,1300,1
223,1014,4
223,118,2
223,225,3
223,321,1
223,25,1
223,286,1
223,22,5
223,742,3
223,282,4
223,756,3
223,252,1
223,143,4
223,111,4
223,409,3
223,597,4
223,294,4
223,846,2
223,826,1
223,975,1
