57,304,5
57,419,3
57,79,5
57,682,3
57,243,3
57,760,2
57,28,4
57,204,4
57,1047,4
57,756,3
57,926,3
57,831,1
57,409,4
57,864,3
57,250,3
57,744,5
57,588,4
57,1059,3
57,825,1
57,294,4
57,252,2
57,282,5
57,1093,3
57,56,3
57,866,3
57,410,3
57,1028,3
57,1094,2
57,173,5
57,237,4
57,7,4
57,248,5
57,975,3
57,844,2
57,1071,3
57,411,4
57,151,3
57,1011,3
57,476,3
57,1095,2
57,264,2
57,100,5
57,281,4
57,225,3
57,271,3
57,222,5
57,597,3
57,199,5
57,456,3
57,932,3
57,321,4
57,298,3
57,111,4
57,245,4
57,125,3
57,833,4
57,11,3
57,64,5
57,763,5
57,24,3
57,249,5
57,318,5
57,126,3
57,748,4
57,1096,3
57,820,3
57,109,4
57,871,3
57,284,3
57,181,5
57,405,4
57,710,3
57,826,2
57,546,4
57,1073,3
57,295,5
57,105,3
57,8,4
57,42,5
57,472,1
57,496,4
57,288,4
57,240,2
57,678,3
57,473,3
57,258,5
57,471,4
57,1001,1
57,475,2
57,930,2
57,194,4
57,117,4
57,845,4
57,988,4
57,323,3
57,477,4
57,15,4
57,50,5
57,195,3
57,1016,4
57,168,3
57,1,5
57,257,5
57,717,4
57,144,3
57,121,4
57,304,5
57,419,3
57,79,5
57,682,3
57,243,3
57,760,2
57,28,4
57,204,4
57,1047,4
57,756,3
57,926,3
57,831,1
57,409,4
57,864,3
57,250,3
57,744,5
57,588,4
57,1059,3
57,825,1
57,294,4
57,252,2
57,282,5
57,1093,3
57,56,3
57,866,3
57,410,3
57,1028,3
57,1094,2
57,173,5
57,237,4
57,7,4
57,248,5
57,975,3
57,844,2
57,1071,3
57,411,4
57,151,3
57,1011,3
57,476,3
57,1095,2
57,264,2
57,100,5
57,281,4
57,225,3
57,271,3
57,222,5
57,597,3
57,199,5
57,456,3
57,932,3
57,321,4
57,298,3
57,111,4
57,245,4
57,125,3
57,833,4
57,11,3
57,64,5
57,763,5
57,24,3
57,249,5
57,318,5
57,126,3
57,748,4
57,1096,3
57,820,3
57,109,4
57,871,3
57,284,3
57,181,5
57,405,4
57,710,3
57,826,2
57,546,4
57,1073,3
57,295,5
57,105,3
57,8,4
57,42,5
57,472,1
57,496,4
57,288,4
57,240,2
57,678,3
57,473,3
57,258,5
57,471,4
57,1001,1
57,475,2
57,930,2
57,194,4
57,117,4
57,845,4
57,988,4
57,323,3
57,477,4
57,15,4
57,50,5
57,195,3
57,1016,4
57,168,3
57,1,5
57,257,5
57,717,4
57,144,3
57,121,4
57,304,5
57,419,3
57,79,5
57,682,3
57,243,3
57,760,2
57,28,4
57,204,4
57,1047,4
57,756,3
57,926,3
57,831,1
57,409,4
57,864,3
57,250,3
57,744,5
57,588,4
57,1059,3
57,825,1
57,294,4
57,252,2
57,282,5
57,1093,3
57,56,3
57,866,3
57,410,3
57,1028,3
57,1094,2
57,173,5
57,237,4
57,7,4
57,248,5
57,975,3
57,844,2
57,1071,3
57,411,4
57,151,3
57,1011,3
57,476,3
57,1095,2
57,264,2
57,100,5
57,281,4
57,225,3
57,271,3
57,222,5
57,597,3
57,199,5
57,456,3
57,932,3
57,321,4
57,298,3
57,111,4
57,245,4
57,125,3
57,833,4
57,11,3
57,64,5
57,763,5
57,24,3
57,249,5
57,318,5
57,126,3
57,748,4
57,1096,3
57,820,3
57,109,4
57,871,3
57,284,3
57,181,5
57,405,4
57,710,3
57,826,2
57,546,4
57,1073,3
57,295,5
57,105,3
57,8,4
57,42,5
57,472,1
57,496,4
57,288,4
57,240,2
57,678,3
57,473,3
57,258,5
57,471,4
57,1001,1
57,475,2
57,930,2
57,194,4
57,117,4
57,845,4
57,988,4
57,323,3
57,477,4
57,15,4
57,50,5
57,195,3
57,1016,4
57,168,3
57,1,5
57,257,5
57,717,4
57,144,3
57,121,4
67,64,5
