7,32,4
7,479,4
7,455,4
7,382,4
7,163,4
7,430,3
7,497,4
7,492,5
7,661,5
7,648,5
7,378,5
7,200,5
7,543,3
7,554,3
7,472,2
7,623,3
7,644,5
7,662,3
7,171,3
7,451,5
7,674,2
7,676,3
7,401,4
7,81,5
7,576,5
7,228,4
7,151,4
7,580,3
7,581,5
7,106,4
7,528,5
7,643,4
7,650,3
7,582,5
7,127,5
7,196,5
7,44,5
7,560,3
7,559,5
7,241,4
7,28,5
7,153,5
7,420,5
7,188,5
7,78,3
7,680,4
7,133,5
7,93,5
7,174,5
7,182,4
7,193,5
7,614,5
7,647,5
7,621,5
7,22,5
7,268,3
7,627,3
7,300,4
7,162,5
7,526,5
7,519,4
7,633,5
7,195,5
7,642,3
7,92,5
7,90,3
7,10,4
7,485,5
7,511,5
7,654,5
7,168,5
7,269,3
7,285,5
7,432,4
7,54,3
7,89,5
7,530,5
7,489,3
7,657,4
7,142,3
7,423,5
7,156,5
7,608,4
7,226,5
7,208,5
7,618,4
7,587,4
7,172,4
7,8,5
7,203,5
7,281,3
7,505,3
7,266,4
7,570,3
7,567,1
7,637,4
7,624,4
7,82,3
7,177,4
7,471,4
7,450,4
7,481,5
7,385,5
7,667,5
7,210,4
7,498,5
7,669,1
7,232,3
7,658,3
7,183,4
7,101,5
7,504,5
7,136,5
7,435,5
7,636,4
7,431,4
7,483,4
7,461,4
7,181,3
7,7,5
7,484,5
7,550,4
7,154,5
7,166,3
7,185,5
7,562,5
7,191,5
7,683,4
7,399,4
7,139,3
7,227,3
7,589,5
7,501,5
7,207,4
7,393,4
7,542,4
7,599,1
7,514,2
7,404,5
7,630,5
7,396,4
7,205,5
7,79,4
7,131,5
7,673,3
7,121,5
7,659,5
7,448,3
7,564,3
7,260,1
7,675,5
7,273,3
7,212,1
7,126,3
7,619,3
7,563,2
7,548,5
7,626,5
7,482,3
7,645,4
7,190,5
7,264,4
7,681,1
7,622,4
7,161,3
7,428,5
7,288,4
7,72,5
7,389,4
7,334,5
7,495,5
7,520,5
7,579,4
7,223,5
7,259,3
7,555,4
7,604,3
7,496,5
7,480,4
7,307,5
7,176,3
7,418,4
7,541,2
7,653,4
7,553,3
7,515,3
7,491,5
7,118,2
7,537,3
7,53,5
7,99,5
7,565,4
7,465,4
7,584,4
7,499,4
7,617,5
7,219,1
7,216,4
7,556,3
7,97,5
7,135,5
7,192,4
7,447,5
7,612,5
7,91,3
7,588,4
7,660,5
7,294,1
7,231,3
7,201,2
7,596,5
7,611,3
7,682,2
7,529,2
7,143,3
7,678,3
7,628,3
7,98,4
7,199,5
7,229,3
7,23,3
7,583,2
7,175,5
7,187,4
7,547,3
7,449,3
7,419,3
7,574,5
7,616,4
7,656,3
7,558,4
7,140,5
7,677,3
7,100,5
7,557,4
7,27,4
7,609,3
7,77,5
7,405,3
7,391,3
7,56,5
7,62,3
7,29,3
7,552,4
7,600,4
7,446,2
7,380,4
7,258,4
7,593,5
7,178,4
7,416,5
7,571,3
7,507,5
7,646,5
7,665,4
7,286,4
7,613,4
7,47,5
7,64,5
7,603,4
7,157,5
7,595,2
7,215,4
7,572,3
7,237,5
7,213,3
7,590,2
7,80,4
7,51,2
7,679,5
7,324,1
7,429,5
7,597,3
7,134,4
7,585,4
7,194,5
7,440,1
7,234,5
7,403,4
7,578,3
7,436,5
7,527,5
7,620,4
7,503,4
7,444,5
7,591,3
7,384,3
7,487,3
7,631,4
7,417,3
7,634,5
7,641,5
7,540,3
7,73,3
7,666,4
7,551,1
7,625,3
7,204,5
7,402,5
7,545,2
7,652,3
7,230,3
7,668,4
7,635,3
7,575,3
7,672,1
7,434,4
7,202,3
7,523,4
7,141,5
7,670,5
