2,292,4
2,251,5
2,50,5
2,314,1
2,297,4
2,290,3
2,312,3
2,281,3
2,13,4
2,280,3
2,303,4
2,308,3
2,307,3
2,257,4
2,316,5
2,315,1
2,301,4
2,313,5
2,279,4
2,299,4
2,298,3
2,19,3
2,277,4
2,282,4
2,111,4
2,258,3
2,295,4
2,242,5
2,283,5
2,276,4
2,1,4
2,305,3
2,14,4
2,287,3
2,291,3
2,293,4
2,294,1
2,310,4
2,309,1
2,306,4
2,25,4
2,273,4
2,10,2
2,311,5
2,269,4
2,255,4
2,284,4
2,274,3
2,237,4
2,300,4
2,100,5
2,127,5
2,285,5
2,289,3
2,304,4
2,272,5
2,278,3
2,288,3
2,286,4
2,275,5
2,302,5
2,296,3
2,292,4
2,251,5
2,50,5
2,314,1
2,297,4
2,290,3
2,312,3
2,281,3
2,13,4
2,280,3
2,303,4
2,308,3
2,307,3
2,257,4
2,316,5
2,315,1
2,301,4
2,313,5
2,279,4
2,299,4
2,298,3
2,19,3
2,277,4
2,282,4
2,111,4
2,258,3
2,295,4
2,242,5
2,283,5
2,276,4
2,1,4
2,305,3
2,14,4
2,287,3
2,291,3
2,293,4
2,294,1
2,310,4
2,309,1
2,306,4
2,25,4
2,273,4
2,10,2
2,311,5
2,269,4
2,255,4
2,284,4
2,274,3
2,237,4
2,300,4
2,100,5
2,127,5
2,285,5
2,289,3
2,304,4
2,272,5
2,278,3
2,288,3
2,286,4
2,275,5
2,302,5
2,296,3
2,292,4
2,251,5
2,50,5
2,314,1
2,297,4
2,290,3
2,312,3
2,281,3
2,13,4
2,280,3
2,303,4
2,308,3
2,307,3
2,257,4
2,316,5
2,315,1
2,301,4
2,313,5
2,279,4
2,299,4
2,298,3
2,19,3
2,277,4
2,282,4
2,111,4
2,258,3
2,295,4
2,242,5
2,283,5
2,276,4
2,1,4
2,305,3
2,14,4
2,287,3
2,291,3
2,293,4
2,294,1
2,310,4
2,309,1
2,306,4
2,25,4
2,273,4
2,10,2
2,311,5
2,269,4
2,255,4
2,284,4
2,274,3
2,237,4
2,300,4
2,100,5
2,127,5
2,285,5
2,289,3
2,304,4
2,272,5
2,278,3
2,288,3
2,286,4
2,275,5
2,302,5
2,296,3
15,405,2
15,749,1
15,25,3
15,331,3
15,222,3
15,473,1
15,678,1
15,932,1
15,127,2
15,685,4
15,20,3
15,301,4
15,278,1
15,620,4
15,742,2
15,137,4
15,696,2
15,924,3
15,289,3
15,508,2
15,754,5
15,18,1
15,286,2
15,148,3
15,864,4
15,244,2
15,274,4
15,9,4
15,307,1
15,458,5
15,476,4
15,471,4
15,7,1
15,937,4
15,929,1
15,889,3
15,591,2
15,1,1
15,933,1
15,459,5
15,411,2
15,744,4
15,815,1
15,300,4
15,926,1
15,409,3
15,308,5
15,303,3
15,251,2
15,936,5
15,455,1
15,306,5
15,928,1
15,14,4
15,269,5
15,13,1
15,252,2
15,927,4
15,255,5
15,50,5
15,333,1
15,118,1
15,15,4
15,302,4
15,280,3
15,930,2
15,866,4
15,243,1
15,310,4
15,257,4
15,323,1
15,282,3
15,676,4
15,546,2
15,248,1
15,235,1
15,181,5
15,879,3
15,292,5
15,690,4
15,291,3
15,285,4
15,935,3
15,925,2
15,931,1
15,328,3
15,111,4
15,934,4
15,220,4
15,237,3
15,275,4
15,125,5
15,121,3
15,249,1
15,283,4
15,748,3
15,297,3
15,258,3
15,823,2
15,472,3
15,938,3
15,322,3
15,845,2
15,225,3
15,405,2
15,749,1
15,25,3
15,331,3
15,222,3
15,473,1
15,678,1
15,932,1
15,127,2
15,685,4
15,20,3
15,301,4
15,278,1
15,620,4
15,742,2
15,137,4
15,696,2
15,924,3
15,289,3
15,508,2
15,754,5
15,18,1
15,286,2
15,148,3
15,864,4
15,244,2
15,274,4
15,9,4
15,307,1
15,458,5
15,476,4
15,471,4
15,7,1
15,937,4
15,929,1
15,889,3
15,591,2
15,1,1
15,933,1
15,459,5
15,411,2
15,744,4
15,815,1
15,300,4
15,926,1
15,409,3
15,308,5
15,303,3
15,251,2
15,936,5
15,455,1
15,306,5
15,928,1
15,14,4
15,269,5
15,13,1
15,252,2
15,927,4
15,255,5
15,50,5
15,333,1
15,118,1
15,15,4
15,302,4
15,280,3
15,930,2
15,866,4
15,243,1
15,310,4
15,257,4
